107-112 F5.2	mag			i_{\rm PSF}			$i$-band PSF magnitude
113-118 F5.2	mag			z_{\rm PSF}			$z$-band PSF magnitude
117-123 F4.2	mag			\sigma_u			1-$\sigma$ uncertainty in $u$-band PSF magnitude
124-128 F4.2	mag			\sigma_g			1-$\sigma$ uncertainty in $g$-band PSF magnitude
129-133 F4.2	mag			\sigma_r			1-$\sigma$ uncertainty in $r$-band PSF magnitude	
134-139 F4.2	mag			\sigma_i			1-$\sigma$ uncertainty in $i$-band PSF magnitude	
140-145 F4.2	mag			\sigma_z			1-$\sigma$ uncertainty in $z$-band PSF magnitude
-------------------------------------------------------------------------------------------------------------------------------------
Note (1): The first four digits of the target code show whether the object was targeted by the Galaxy, Low-z QSO, High-z QSO, or Serendipity FIRST algorithm (in that order). The last digit indicates whether the object belongs to the Special Southern survey.
Note (2): S_{\rm 20 cm} is the peak flux of the nearest match within 2\arcsec {} from the FIRST survey \citep{beck95}; it is listed as 0 if no match was found. RMS flux is listed as -1 if objects in not in the FIRST survey area. 
Note (3): PSF asinh magnitudes are taken from the SDSS TARGET database and corrected for Galactic extinction \citep{schl98}
-------------------------------------------------------------------------------------------------------------------------------------
  54.465832    0.606798  0.4096  8.60  8.62 1063 584 52591 00001    0.00 -1.000 21.87 21.59 20.92 20.07 20.08 0.21 0.06 0.06 0.04 0.09 
  54.846451   -5.811561  0.0848  8.22  8.25  462 444 51909 10000    0.00 -1.000 19.26 18.50 18.04 17.57 17.53 0.03 0.02 0.01 0.02 0.02 
  55.080830    0.425178  0.3528  8.56  8.55 1632 467 52996 00001    0.00 -1.000 22.71 21.37 20.14 19.76 19.27 0.45 0.06 0.03 0.03 0.05 
  55.542122    0.654100  0.5601  9.07  9.10 1062 471 52619 00001    0.00 -1.000 21.82 21.42 20.86 20.02 20.18 0.31 0.07 0.05 0.04 0.13 
  55.557915   -0.463299  0.3556  8.43  8.44 1632 149 52996 00001    0.00 -1.000 21.32 20.79 19.92 19.69 19.31 0.20 0.04 0.03 0.03 0.06 
  55.562847    0.169614  0.3480  9.05  9.08 1632 500 52996 00001    0.00 -1.000 21.77 20.66 19.54 19.53 19.04 0.24 0.03 0.02 0.03 0.06 
  55.718632    0.881232  0.5649  8.93  8.94  714 539 52201 00001    0.00 -1.000 21.34 21.27 20.76 19.90 19.80 0.25 0.07 0.06 0.04 0.12 
  56.075771    0.727679  0.4006  8.79  8.83 1062 454 52619 00001    0.00 -1.000 21.19 21.17 20.44 19.71 19.51 0.18 0.06 0.04 0.03 0.07 
  56.314518    0.771632  0.3990  8.73  8.74 1632 577 52996 00001    0.00 -1.000 21.46 20.84 19.82 19.16 18.80 0.24 0.05 0.03 0.02 0.05 
  56.510544   -0.016296  0.3081  8.78  8.79 1633 272 52998 00001    0.00 -1.000 19.70 19.31 18.49 18.46 17.97 0.07 0.02 0.02 0.02 0.03 
  56.778400   -6.930135  0.3916  8.73  8.75 1634 272 53299 00001    0.00 -1.000 22.20 21.61 20.54 19.89 19.49 0.29 0.06 0.03 0.03 0.07 
  57.602318    0.981267  0.1649  8.27  8.27 1242 445 52901 10000    0.00 -1.000 20.63 19.49 18.42 17.83 17.57 0.15 0.03 0.01 0.01 0.02 
  59.882046   -7.040003  0.3578  8.42  8.42 1635  53 53053 00001    0.00 -1.000 21.83 21.13 19.73 19.34 18.93 0.25 0.06 0.02 0.03 0.06 
  60.006626   -6.881705  0.1705  8.67  8.69  464 104 51908 10000    0.00 -1.000 20.45 18.82 17.75 17.34 17.08 0.08 0.02 0.02 0.02 0.02 
  60.468254   -5.541310  0.3204  8.95  8.96 1635 557 53053 00001    0.00 -1.000 21.36 20.71 19.26 19.30 18.83 0.19 0.03 0.02 0.03 0.06 
  61.235260   -4.389779  0.3476  8.76  8.77 1636 328 53061 00001    0.00 -1.000 22.55 21.17 19.76 19.30 18.60 0.52 0.05 0.02 0.03 0.04 
  62.868450   -5.612382  0.3634  8.33  8.41 1636  32 53061 00001    0.00 -1.000 21.50 21.75 20.28 19.77 19.47 0.23 0.07 0.03 0.04 0.08 
 112.926559   39.439934  0.1103  8.53  8.59 1734 129 53034 10000    4.57  0.127 19.53 18.67 18.01 17.50 17.53 0.04 0.02 0.01 0.02 0.02 
 113.981888   42.343018  0.3563  8.60  8.61 1735 431 53035 00010    3.73  0.129 21.50 20.77 19.88 19.64 19.11 0.16 0.03 0.02 0.02 0.06 
 114.271126   32.675922  0.5321  8.62  8.62  541 437 51959 00010   13.17  0.166 24.04 22.42 20.96 19.95 19.54 0.83 0.10 0.04 0.03 0.08 
 114.441162   40.362907  0.6142  9.31  9.32  432 359 51884 00100    0.00  0.134 22.42 21.47 20.76 19.81 19.78 0.37 0.06 0.04 0.03 0.07 
 114.707298   31.936655  0.2972  8.33  8.38  541 104 51959 00010   28.17  0.146 22.56 21.38 19.81 19.39 18.87 0.34 0.05 0.02 0.02 0.03 
 114.793678   33.564941  0.4460  8.77  8.79  541 413 51959 00010    1.47  0.135 22.96 21.67 21.07 19.93 19.82 0.45 0.06 0.04 0.03 0.10 
 115.225006   34.376217  0.1499  8.39  8.41  542 270 51993 10000    0.00  0.131 20.58 19.34 18.59 18.20 18.07 0.06 0.02 0.01 0.01 0.02 
 115.373589   39.476650  0.2102  8.22  8.24  432  51 51884 00000    2.83  0.144 22.86 20.56 19.12 18.58 18.21 0.37 0.03 0.01 0.02 0.03 
 115.728752   34.710152  0.5667  8.20  8.20  542 194 51993 00010    1.41  0.140 23.07 22.50 21.19 20.47 20.13 0.55 0.11 0.05 0.04 0.14 
 116.128601   39.751411  0.4872  8.65  8.67  432 103 51884 00010    1.14  0.141 22.34 21.55 20.20 19.48 19.26 0.28 0.06 0.03 0.02 0.05 
 116.137848   20.184072  0.1973  8.97  8.98 1263 248 52708 10000    1.53  0.136 20.41 19.17 18.41 18.21 17.95 0.06 0.01 0.01 0.01 0.03 
 116.284821   22.013067  0.5850  8.85  8.90 1203 434 52669 00010    2.39  0.135 22.13 21.55 20.79 20.10 20.13 0.29 0.06 0.04 0.04 0.16 
 116.810982   42.755646  0.1807  8.62  8.63  434 437 51885 10000    3.85  0.139 20.91 19.56 18.55 18.25 18.03 0.08 0.02 0.01 0.01 0.02 
 116.820976   34.839600  0.4297  8.77  8.77  542 500 51993 00010    5.17  0.141 21.67 21.17 20.23 19.66 19.46 0.14 0.04 0.03 0.02 0.06 
 116.964874   32.014481  0.2800  8.93  8.95  755 579 52235 00010    1.31  0.147 20.41 19.68 18.82 18.77 18.24 0.07 0.02 0.01 0.01 0.03 
 117.451378   26.792828  0.1315  8.38  8.40  858 438 52316 10000    4.57  0.129 20.54 19.38 18.41 18.07 17.85 0.07 0.02 0.01 0.03 0.02 
 118.110512   25.172289  0.2390  8.69  8.70  928 178 52578 10000    0.00  0.150 19.71 18.65 17.94 17.75 17.70 0.05 0.01 0.01 0.01 0.02 
 118.351585   38.792168  0.0969  8.21  8.23  433 626 51873 10000    0.00  0.144 20.08 18.67 17.98 17.42 17.29 0.04 0.02 0.02 0.01 0.02 
 118.374741   23.158535  0.3366  8.57  8.59 1204  60 52669 00010    1.18  0.145 22.85 21.66 20.21 19.96 19.36 0.39 0.06 0.03 0.03 0.06 
 118.810844   39.990677  0.2479  8.22  8.23  435 103 51882 00010    1.24  0.134 21.72 21.01 19.66 19.30 19.01 0.17 0.04 0.02 0.02 0.04 
 119.021774   38.280926  0.1789  8.24  8.25  543 547 52017 10000    0.00  0.144 20.61 19.34 18.49 18.07 17.84 0.06 0.02 0.02 0.01 0.02 
 119.029823   46.236523  0.5936  9.14  9.15  436 361 51883 01010   18.31  0.136 20.93 20.60 19.61 19.00 18.95 0.10 0.03 0.02 0.02 0.04 
 119.587433   39.393311  0.2160  9.02  9.06  544 464 52201 00010    4.40  0.139 19.12 18.62 18.09 17.92 17.99 0.02 0.01 0.01 0.01 0.02 
 119.877838   22.657349  0.4959  8.38  8.35 1264 498 52707 00000    0.00  0.147 23.60 21.94 20.39 19.67 19.13 0.76 0.09 0.03 0.02 0.05 
 119.918816   21.343689  0.6432  8.72  8.69 1583 518 52941 00010    4.17  0.149 21.99 21.14 20.79 20.20 20.03 0.23 0.04 0.04 0.03 0.12 
 119.920670   50.840015  0.0544  8.77  8.83 1869  11 53327 10000   45.55  0.146 18.07 16.54 16.70 16.14 16.18 0.03 0.02 0.01 0.01 0.02 
 119.936005   13.662711  0.6492  9.95  9.99 2264  79 53682 00010    2.10  0.179 22.72 21.56 20.85 19.96 19.67 0.33 0.05 0.04 0.03 0.07 
 120.079582   18.599043  0.3999  8.43  8.43 1923 400 53319 00000    1.83  0.143 22.72 21.81 20.36 19.70 19.23 0.29 0.06 0.02 0.02 0.04 
 120.476036   44.209427  0.5561  9.64  9.64  436  67 51883 00100    0.00  0.130 22.01 21.44 21.15 19.90 20.67 0.20 0.05 0.05 0.03 0.15 
 120.577713   30.772985  0.0766  8.14  8.18 1061  59 52641 10000    3.37  0.145 19.56 18.15 17.40 16.78 16.66 0.04 0.02 0.02 0.01 0.02 
 120.601456   46.716839  0.1206  8.56  8.58  438 189 51884 10010    9.54  0.137 20.15 18.68 17.77 17.21 17.06 0.06 0.02 0.01 0.02 0.02 
 120.642204   37.467026  0.2384  8.41  8.42  758 259 52253 10000    3.18  0.144 20.64 19.46 18.73 18.26 18.06 0.06 0.02 0.01 0.01 0.02 
 120.720528   25.882109  0.0811  8.77  8.86 1205 398 52670 10000   29.37  0.147 18.47 17.14 16.55 16.04 15.95 0.02 0.02 0.02 0.01 0.02 
 120.905510   39.442539  0.0656  8.10  8.12  545 250 52202 10000   12.05  0.143 19.93 17.96 17.26 16.65 16.26 0.04 0.02 0.01 0.02 0.02 
 120.910744   41.345970  0.5025  8.50  8.49  545 378 52202 00010    1.19  0.137 22.13 21.64 20.69 19.96 19.70 0.21 0.06 0.03 0.03 0.07 
 120.974030   17.192736  0.3010  8.50  8.51 2081 183 53357 00010    4.06  0.144 23.43 20.74 19.23 18.82 18.47 0.78 0.03 0.02 0.02 0.04 
 121.129173   36.121693  0.6562  9.10  9.16  757 602 52238 00010   74.60  0.155 21.94 21.45 20.79 20.20 20.14 0.21 0.05 0.04 0.04 0.11 
 121.213196   42.281494  0.4939  8.72  8.74  437  64 51869 00010    1.89  0.146 23.45 22.56 21.21 20.55 20.14 0.69 0.12 0.06 0.04 0.10 
 121.347069   28.304396  0.1284  8.59  8.62  929 570 52581 10000    5.69  0.141 19.42 18.37 17.80 17.36 17.29 0.04 0.02 0.02 0.02 0.02 
 121.977112   49.774345  0.5753  9.77  9.78 1780  94 53090 00100    0.00  0.212 20.86 20.13 19.61 18.82 19.05 0.09 0.02 0.02 0.02 0.05 
 122.645264   38.936085  0.1526  8.25  8.27  759 163 52254 10000    1.27  0.135 21.09 19.49 18.44 18.00 17.78 0.09 0.02 0.01 0.01 0.02 
 122.750847   44.704556  0.1829  8.25  8.27  439 153 51877 10000    1.27  0.128 20.23 19.03 18.11 17.68 17.47 0.05 0.01 0.02 0.01 0.03 
 122.825356   24.826502  0.2333  8.44  8.44 1265 532 52705 10000    8.02  0.145 21.47 19.98 18.72 18.32 18.00 0.12 0.03 0.01 0.01 0.02 
 122.857590    7.543159  0.3503  8.86  8.88 1756 448 53080 00010    2.17  0.153 22.58 21.54 20.47 20.37 19.75 0.30 0.05 0.03 0.03 0.08 
 123.115173   34.683594  0.2565  8.46  8.46  825 444 52289 00010    3.18  0.136 21.19 19.90 18.98 18.74 18.33 0.12 0.02 0.02 0.02 0.03 
 123.192924   38.757610  0.2529  8.23  8.25  759 130 52254 00010    1.80  0.144 22.25 20.70 19.46 19.06 18.67 0.21 0.03 0.01 0.02 0.03 
 123.221283   40.316635  0.5512  9.39  9.43  759 434 52254 00010 1058.83  0.186 21.56 20.68 19.60 18.77 18.65 0.12 0.03 0.02 0.02 0.03 
 123.376770   32.084999  0.3969  8.75  8.81  861 485 52318 00010    2.53  0.144 22.50 21.15 20.21 19.70 19.22 0.24 0.03 0.03 0.02 0.05 
 123.475677   16.188366  0.2707  8.73  8.73 2267 609 53713 10000    0.00  0.151 21.24 19.76 18.72 18.41 17.97 0.14 0.02 0.02 0.02 0.03 
 123.518974    6.043986  0.5615  9.63  9.64 1295 552 52934 00010   12.42  0.155 21.11 20.53 19.93 19.11 19.28 0.12 0.03 0.02 0.02 0.09 
 123.581589   21.707094  0.4084  9.35  9.37 1924 551 53330 00100    0.00  0.145 23.19 21.22 20.71 19.49 19.79 0.93 0.04 0.04 0.02 0.08 
 123.586731   30.514032  0.1244  8.33  8.36  931 305 52619 10010    5.87  0.144 20.18 18.97 18.15 17.71 17.63 0.05 0.01 0.01 0.02 0.02 
 123.780922   43.074219  0.5099  9.44  9.46  546 527 52205 00010    5.44  0.152 21.66 21.09 20.17 19.26 19.38 0.18 0.04 0.03 0.02 0.07 
 124.548813    5.692630  0.4976  8.84  8.87 1296 252 52962 00010    1.14  0.137 21.87 21.50 20.85 20.32 20.56 0.18 0.04 0.04 0.03 0.12 
 124.676483   36.069359  0.0758  8.49  8.53  826 331 52295 10000    2.15  0.140 19.57 18.24 17.82 17.19 17.13 0.05 0.02 0.02 0.02 0.02 
 124.887413   42.602936  0.2316  8.48  8.50  546 628 52205 10000    0.00  0.156 20.67 19.57 18.62 18.35 18.20 0.08 0.02 0.01 0.01 0.02 
 125.260765   27.843309  0.2323  8.82  8.86 1267 357 52932 00010    1.43  0.131 20.86 20.12 18.99 18.85 18.71 0.09 0.02 0.02 0.02 0.04 
 125.294823    3.299557  0.4512  8.68  8.71 1184  33 52641 00010    1.19  0.151 24.35 22.13 20.78 20.02 19.75 1.34 0.08 0.04 0.03 0.07 
 125.427460   29.764843  0.2986  8.38  8.41 1207 386 52672 01000    0.00  0.141 20.25 19.83 19.20 18.91 18.49 0.05 0.02 0.02 0.02 0.03 
 125.806259   31.534388  0.4332  9.72  9.77  932 286 52620 01000    1.13  0.140 21.10 20.56 20.41 18.98 19.68 0.10 0.03 0.03 0.02 0.09 
 126.364609   20.428738  0.3364  8.86  8.88 2083 425 53359 00010    2.10  0.137 21.78 20.96 19.78 19.84 19.46 0.17 0.03 0.02 0.02 0.07 
 126.796745   22.556711  0.1734  8.82  8.85 1927 604 53321 10000    2.30  0.141 20.24 19.23 18.09 17.81 17.68 0.05 0.02 0.01 0.01 0.02 
 126.964996   26.624161  0.3814  8.71  8.73 1586 360 52945 00010    1.30  0.143 22.42 21.20 19.98 19.37 18.82 0.29 0.05 0.03 0.02 0.04 
 127.190834   41.761131  0.2274  8.41  8.39  895 341 52581 10000    0.00  0.147 21.15 19.66 18.47 17.92 17.68 0.10 0.02 0.02 0.02 0.02 
 127.617271   20.337715  0.3443  8.88  8.91 2083 111 53359 00010    5.07  0.147 21.73 20.67 19.33 19.11 18.48 0.17 0.03 0.02 0.02 0.03 
 127.688393   37.162994  0.1546  8.77  8.80  827 112 52312 10000   17.63  0.219 19.56 18.33 17.51 17.23 17.08 0.03 0.02 0.01 0.01 0.02 
 127.876373    7.099865  0.2326  8.49  8.52 1297 465 52963 10000    0.00  0.137 21.20 20.37 19.05 18.64 18.74 0.10 0.03 0.02 0.02 0.05 
 127.892563   29.044298  0.5684  9.39  9.41 1268 265 52933 00010    1.09  0.135 21.88 21.65 20.77 19.70 19.76 0.16 0.06 0.04 0.03 0.07 
 128.004745   39.357243  0.2076  8.66  8.67  894  34 52615 10000    0.00  0.136 20.70 19.13 18.04 17.71 17.46 0.08 0.02 0.02 0.01 0.02 
 128.639404   22.354685  0.2007  8.68  8.73 1929 156 53349 10000    1.68  0.140 19.75 18.90 18.22 18.00 17.96 0.04 0.02 0.01 0.01 0.02 
 128.728745   55.572521  0.2414  8.69  8.73 1783 144 53386 10000 7998.29  0.778 21.33 19.94 18.82 18.25 18.01 0.17 0.02 0.02 0.02 0.03 
 128.755814   31.636110  0.1660  8.27  8.29 1208 569 52672 10000    0.00  0.144 21.24 20.05 18.91 18.64 18.29 0.13 0.02 0.02 0.02 0.03 
 128.793335    7.658373  0.4000  8.55  8.58 1297 450 52963 00010    1.16  0.149 22.87 21.67 20.67 19.98 19.85 0.35 0.06 0.04 0.04 0.10 
 128.801804   17.911396  0.3000  8.76  8.77 2275  43 53709 00010    6.15  0.128 20.68 19.58 18.73 18.47 18.04 0.06 0.01 0.01 0.02 0.02 
 128.849274   52.681931  0.1170  8.38  8.39  444 154 51883 10000    3.59  0.139 18.80 17.74 16.95 16.62 16.41 0.03 0.02 0.01 0.01 0.02 
 128.866806   27.791485  0.1922  8.82  8.88 1587 418 52964 10000    1.45  0.143 20.62 19.59 18.52 18.29 18.10 0.06 0.02 0.02 0.02 0.02 
 129.196274   40.424274  0.1736  8.18  8.23  895   4 52581 10000    7.22  0.136 20.31 19.10 18.18 17.85 17.69 0.06 0.02 0.02 0.02 0.02 
 129.283264   45.230751  0.4384  8.66  8.65  762 533 52232 00000    0.00  0.138 22.74 21.69 20.20 19.36 18.93 0.30 0.05 0.03 0.02 0.03 
 129.316711   32.718197  0.2520  8.46  8.48 1209 348 52674 10000    1.59  0.136 21.35 20.27 19.27 18.94 18.48 0.15 0.02 0.02 0.02 0.04 
 129.469788   44.840553  0.2068  8.46  8.46  762 577 52232 10000    0.00  0.198 21.29 19.66 18.44 17.93 17.58 0.10 0.02 0.01 0.01 0.02 
 129.477493   39.179398  0.6339  9.02  9.09  828 476 52317 00010    1.38  0.151 22.39 22.00 20.89 20.20 19.97 0.30 0.08 0.04 0.04 0.11 
 129.649323   44.232395  0.1437  8.29  8.30  762 558 52232 10000    1.42  0.148 20.56 18.92 17.95 17.64 17.41 0.05 0.13 0.02 0.01 0.02 
 129.664154   44.781818  0.2635  8.84  8.85  762 579 52232 10000    0.00  0.197 20.67 19.36 18.25 18.02 17.66 0.07 0.02 0.01 0.01 0.02 
 129.713150   25.453974  0.4298  8.60  8.60 1930 176 53347 00000    0.00  0.152 22.82 21.79 20.26 19.44 19.10 0.40 0.06 0.03 0.02 0.04 
 129.855057   34.508408  0.3375  8.47  8.49  933 519 52642 00010    3.22  0.140 21.08 20.13 19.32 18.93 18.41 0.10 0.03 0.02 0.02 0.03 
 129.941605   38.721951  0.4246  8.60  8.59  828 155 52317 00010    1.36  0.142 21.27 20.76 19.90 19.47 19.08 0.11 0.03 0.03 0.03 0.05 
 130.064529   50.728439  0.4026  8.47  8.46  445 511 51873 00000    7.05  0.185 22.52 21.27 19.77 19.15 18.62 0.23 0.04 0.02 0.02 0.03 
 130.119186   33.347851  0.1674  8.50  8.54  933  10 52642 10000    2.35  0.133 20.99 19.51 18.48 18.06 17.87 0.08 0.03 0.01 0.02 0.02 
 130.171051   38.638844  0.3132  8.45  8.47  828 147 52317 00010    1.71  0.154 21.33 20.52 19.38 19.03 18.46 0.16 0.03 0.02 0.02 0.03 
 130.254562   28.007084  0.6865  8.61  8.55 1588 245 52965 00010    1.37  0.143 24.43 22.39 21.15 20.28 19.94 0.94 0.10 0.05 0.04 0.11 
 130.269989   34.636162  0.4496  8.20  8.17  933 541 52642 00010    1.18  0.148 24.14 22.23 20.75 19.93 19.21 1.12 0.10 0.04 0.03 0.06 
 130.279465    3.578150  0.2739  8.75  8.77  564 325 52224 00010   22.17  0.150 22.29 20.52 19.25 19.07 18.65 0.27 0.03 0.02 0.02 0.03 
 130.378250   20.705696  0.6411  9.96  9.97 2277 540 53705 00100    0.00  0.139 23.45 21.49 20.64 19.84 20.17 0.77 0.05 0.04 0.03 0.16 
 130.396210    1.032307  0.1106  8.86  8.87  467 358 51901 10000    2.70  0.154 19.64 18.64 17.89 17.40 17.56 0.05 0.03 0.03 0.03 0.04 
 130.614395    5.787889  0.2748  8.58  8.60 1187 544 52708 00010   38.23  0.149 20.97 20.39 19.11 18.84 18.24 0.10 0.02 0.02 0.02 0.03 
 130.645584   36.417542  0.5615  9.98 10.02  864  63 52320 00010    2.16  0.147 21.10 20.72 20.32 19.10 20.49 0.10 0.03 0.03 0.02 0.13 
 130.791092   29.734642  0.3980  9.30  9.34 1269 141 52937 01000   17.69  0.153 20.88 20.47 19.85 19.06 18.76 0.10 0.03 0.03 0.03 0.03 
 130.810638   28.849991  0.3791  8.38  8.38 1588 414 52965 00010    3.10  0.154 21.88 21.57 20.63 20.17 19.51 0.19 0.06 0.04 0.04 0.06 
 130.914444   29.023502  0.6862  9.24  9.27 1588 460 52965 00010    8.91  0.142 21.88 21.56 20.69 20.22 19.62 0.16 0.06 0.04 0.03 0.07 
 130.937439   35.828346  0.0539  8.10  8.14  934 388 52672 10000    2.86  0.128 19.26 17.77 17.40 16.80 16.61 0.03 0.01 0.02 0.01 0.02 
 131.876877   35.535557  0.4632  8.59  8.60  934 177 52672 00000    0.00  0.137 23.24 22.06 20.53 19.77 19.48 0.28 0.07 0.03 0.02 0.05 
 131.901276   35.563457  0.2789  8.43  8.47  934 499 52672 00010    1.63  0.133 22.05 20.90 19.86 19.74 19.22 0.18 0.03 0.02 0.03 0.04 
 131.914078   51.753582  0.7637  8.70  8.73  447 190 51877 00100    0.00  0.132 22.54 21.37 20.75 20.43 19.72 0.34 0.05 0.04 0.04 0.08 
 131.956390   19.565664  0.5511  8.52  8.51 2280 218 53680 00010    1.07  0.148 22.81 21.95 21.01 20.25 19.69 0.39 0.06 0.04 0.03 0.08 
 131.957458   40.071098  0.1793  8.41  8.42  829 163 52296 10000    0.00  0.134 21.08 20.00 18.92 18.60 18.39 0.12 0.02 0.01 0.01 0.03 
 132.235733    1.613282  0.3498  8.44  8.46  468 332 51912 00010   85.45  0.150 24.04 21.36 20.01 19.70 19.01 1.03 0.05 0.03 0.03 0.06 
 132.283005   36.381447  0.1843  8.92  8.94  934 531 52672 10000    4.53  0.134 20.04 19.39 18.43 18.36 18.26 0.04 0.02 0.02 0.01 0.02 
 132.366913    5.774899  0.3054  8.40  8.42 1189 181 52668 00010    2.77  0.143 21.94 20.58 19.44 19.21 18.58 0.21 0.03 0.02 0.02 0.04 
 132.538406   19.025955  0.4293  8.29  8.29 2279 607 53708 00010    1.82  0.142 23.06 22.57 21.53 20.57 20.13 0.37 0.09 0.05 0.04 0.11 
 132.605896   41.372791  0.2395  8.30  8.31  830 261 52293 10000    0.00  0.140 21.23 19.97 18.89 18.52 18.19 0.13 0.02 0.01 0.01 0.03 
 132.658966   30.658983  0.1787  8.60  8.62 1270 107 52991 00010    1.86  0.139 20.26 18.93 18.14 17.93 17.81 0.05 0.02 0.02 0.02 0.02 
 132.707336   46.440849  0.5549  9.05  9.09  763 584 52235 00010    1.71  0.148 22.11 21.51 20.68 20.04 20.00 0.19 0.05 0.03 0.03 0.10 
 132.821198    4.984948  0.3942  8.56  8.58 1190 399 52670 00010    1.39  0.154 22.82 21.72 20.35 19.73 19.41 0.59 0.07 0.04 0.03 0.09 
 133.022430    2.719707  0.1882  8.52  8.54  565 263 52225 10000    0.00  0.145 20.92 19.68 18.68 18.27 18.03 0.08 0.02 0.01 0.01 0.02 
 133.123062   27.254372  0.1812  8.52  8.54 1932 551 53350 01000    1.05  0.135 19.89 19.37 18.80 18.55 18.68 0.04 0.02 0.01 0.02 0.03 
 133.130661    7.670405  0.4196  9.19  9.22 1299 267 52972 01010    1.50  0.138 20.73 20.31 19.58 19.01 18.95 0.09 0.03 0.03 0.02 0.05 
 133.188034   19.021389  0.4179  8.98  8.99 2281 485 53711 01010   14.50  0.136 20.65 20.19 19.43 19.00 18.85 0.07 0.03 0.02 0.02 0.03 
 133.331146   38.877502  0.1276  8.49  8.50 1198 230 52669 10000   16.55  0.114 19.26 18.06 17.31 17.02 16.72 0.03 0.02 0.02 0.01 0.02 
 133.379425   17.894184  0.1865  8.92  8.98 2281 179 53711 00010    2.29  0.141 21.04 20.09 19.01 19.07 19.46 0.08 0.02 0.01 0.01 0.06 
 133.486679   36.415546  0.2604  8.29  8.30  935 179 52643 10000   14.63  0.150 20.57 19.49 18.77 18.53 18.26 0.06 0.02 0.05 0.02 0.03 
 133.625153   17.052507  0.6363  9.04  9.09 2281  54 53711 00010    1.21  0.135 21.97 21.77 20.67 19.96 19.79 0.18 0.06 0.04 0.03 0.08 
 133.647293   24.693375  0.2567  8.93  8.98 1933 138 53381 00010    2.12  0.140 21.28 20.06 18.88 18.94 18.57 0.11 0.02 0.01 0.01 0.02 
 133.674576   40.014885  0.1733  8.37  8.38 1199 400 52703 00010    4.52  0.137 21.53 20.09 18.94 18.79 18.39 0.09 0.02 0.02 0.02 0.02 
 133.794708   50.362785  0.2006  8.38  8.40  551 157 51993 10000    1.82  0.146 19.97 19.10 18.46 18.00 17.96 0.04 0.01 0.02 0.01 0.02 
 133.800583   48.602547  0.5535  9.02  9.06  764 376 52238 00100    0.00  0.148 22.37 21.33 20.51 19.90 19.99 0.29 0.05 0.03 0.03 0.09 
 133.976959   37.150124  0.3567  8.84  8.87  936 281 52705 00010    1.38  0.150 20.98 20.28 19.35 19.20 18.70 0.09 0.03 0.02 0.02 0.04 
 134.544342   31.360075  0.1387  8.50  8.53 1590 397 52974 10000    2.20  0.141 20.17 18.80 18.00 17.68 17.56 0.05 0.02 0.02 0.02 0.02 
 134.623306   44.292980  0.4538  9.50  9.53  897  59 52605 01000    0.00  0.130 19.96 19.57 19.27 18.64 18.64 0.04 0.03 0.02 0.01 0.05 
 134.883255   33.069981  0.4975  9.13  9.16 1271 579 52974 00010  169.95  0.113 22.53 21.39 20.38 19.71 19.75 0.33 0.04 0.03 0.02 0.09 
 135.153595   20.894548  0.2357  8.98  8.99 2282 103 53683 10000    8.00  0.147 20.86 20.01 19.08 18.81 18.69 0.06 0.03 0.02 0.02 0.04 
 135.488831   21.976088  0.4526  9.36  9.41 2284 223 53708 01010    1.47  0.147 20.69 20.23 19.64 18.98 18.90 0.08 0.02 0.02 0.02 0.04 
 135.566269   25.750139  0.4508  8.61  8.60 2086 367 53401 00010    1.15  0.142 21.80 21.11 20.20 19.73 19.45 0.18 0.04 0.03 0.02 0.04 
 135.611404   54.997864  0.4009  8.23  8.18  450 224 51908 00000    0.00  0.144 23.48 21.89 20.34 19.53 18.98 0.53 0.07 0.03 0.02 0.04 
 135.612061   30.101952  0.6091  9.00  9.02 1590  87 52974 00010    3.87  0.149 21.43 21.35 20.65 20.10 19.84 0.17 0.05 0.04 0.04 0.09 
 135.695587    1.341218  0.5142  9.31  9.33  469 592 51913 00010    1.19  0.139 22.91 21.52 20.84 19.85 20.23 0.54 0.06 0.05 0.03 0.15 
 135.758072   39.296120  0.4307  8.98  9.02 1199   2 52703 00010    5.42  0.141 22.48 21.26 20.61 19.67 19.58 0.23 0.05 0.03 0.02 0.07 
 135.782669    2.197844  0.3291  8.26  8.28  471 322 51924 00010   21.07  0.139 21.72 20.69 19.50 19.06 18.27 0.18 0.03 0.03 0.02 0.03 
 135.791916   18.961990  0.5605  9.04  9.06 2283 631 53729 00010    1.07  0.139 21.62 21.35 20.74 20.03 20.31 0.13 0.04 0.04 0.03 0.12 
 135.956146   22.005821  0.5002  8.67  8.66 2284 169 53708 00010    1.36  0.145 22.42 21.69 20.34 19.63 19.20 0.35 0.06 0.03 0.03 0.06 
 136.015503    7.805367  0.1511  8.67  8.69 1300 218 52973 10000    2.22  0.154 20.45 19.34 18.33 18.00 18.07 0.07 0.02 0.02 0.02 0.02 
 136.058746   -0.362482  0.3530  8.88  8.89  470 167 51929 01010    2.46  0.148 20.24 19.84 19.16 19.06 18.58 0.04 0.02 0.01 0.02 0.03 
 136.070053   26.659067  0.4881  8.69  8.72 1935 183 53387 00010    1.00  0.140 21.75 21.76 20.99 20.52 20.56 0.18 0.06 0.05 0.04 0.13 
 136.348770   28.498783  0.4409  9.06  9.08 1934 625 53357 00010   24.67  0.143 22.22 21.28 20.04 19.35 19.17 0.26 0.04 0.02 0.02 0.05 
